3.78071e-03 -3.78071e-03 -1.07712e-02 -1.71018e-02 -2.26998e-02 -2.75136e-02 -3.15140e-02 -3.46915e-02 -3.70546e-02 -3.86254e-02 -3.94375e-02 -3.95332e-02 -3.89615e-02 -3.77762e-02 -3.60347e-02 -3.37966e-02 -3.11230e-02 -2.80757e-02 -2.47160e-02 -2.11046e-02 -1.73005e-02 -1.33608e-02 -9.34031e-03 -5.29054e-03 -1.25988e-03 2.70693e-03 6.56902e-03 1.02895e-02 1.38355e-02 1.71780e-02 2.02917e-02 2.31544e-02 2.57470e-02 2.80519e-02 3.00532e-02 3.17351e-02 3.30811e-02 3.40729e-02 3.46899e-02 3.49080e-02 3.46993e-02 3.40322e-02 3.28723e-02 3.11837e-02 2.89315e-02 2.60856e-02 2.26260e-02 1.85491e-02 1.38750e-02 8.65672e-03 2.98806e-03 -2.98806e-03
4.58939e-03 -4.58939e-03 -1.29186e-02 -2.03563e-02 -2.68653e-02 -3.24207e-02 -3.70119e-02 -4.06439e-02 -4.33356e-02 -4.51182e-02 -4.60329e-02 -4.61294e-02 -4.54636e-02 -4.40965e-02 -4.20926e-02 -3.95190e-02 -3.64441e-02 -3.29370e-02 -2.90666e-02 -2.49010e-02 -2.05067e-02 -1.59484e-02 -1.12878e-02 -6.58394e-03 -1.89209e-03 2.73620e-03 7.25350e-03 1.16166e-02 1.57867e-02 1.97290e-02 2.34129e-02 2.68112e-02 2.99000e-02 3.26574e-02 3.50631e-02 3.70973e-02 3.87396e-02 3.99679e-02 4.07576e-02 4.10804e-02 4.09042e-02 4.01926e-02 3.89056e-02 3.70010e-02 3.44361e-02 3.11712e-02 2.71735e-02 2.24225e-02 1.69156e-02 1.06751e-02 3.75476e-03 -3.75476e-03
5.40771e-03 -5.40771e-03 -1.50949e-02 -2.36543e-02 -3.10830e-02 -3.73822e-02 -4.25619e-02 -4.66427e-02 -4.96561e-02 -5.16434e-02 -5.26549e-02 -5.27481e-02 -5.19867e-02 -5.04387e-02 -4.81758e-02 -4.52720e-02 -4.18027e-02 -3.78441e-02 -3.34720e-02 -2.87614e-02 -2.37858e-02 -1.86167e-02 -1.33228e-02 -7.96979e-03 -2.61966e-03 2.66949e-03 7.84383e-03 1.28540e-02 1.76550e-02 2.22065e-02 2.64723e-02 3.04199e-02 3.40203e-02 3.72471e-02 4.00753e-02 4.24806e-02 4.44386e-02 4.59228e-02 4.69042e-02 4.73503e-02 4.72242e-02 4.64841e-02 4.50843e-02 4.29751e-02 4.01052e-02 3.64236e-02 3.18832e-02 2.64442e-02 2.00795e-02 1.27789e-02 4.55456e-03 -4.55456e-03
6.22303e-03 -6.22303e-03 -1.72659e-02 -2.69446e-02 -3.52881e-02 -4.23238e-02 -4.80827e-02 -5.26021e-02 -5.59272e-02 -5.81108e-02 -5.92128e-02 -5.92996e-02 -5.84423e-02 -5.67167e-02 -5.42011e-02 -5.09765e-02 -4.71248e-02 -4.27285e-02 -3.78700e-02 -3.26305e-02 -2.70899e-02 -2.13260e-02 -1.54139e-02 -9.42539e-03 -3.42884e-03 2.51146e-03 8.33557e-03 1.39880e-02 1.94181e-02 2.45795e-02 2.94306e-02 3.39334e-02 3.80538e-02 4.17602e-02 4.50229e-02 4.78130e-02 5.01013e-02 5.18568e-02 5.30461e-02 5.36317e-02 5.35716e-02 5.28184e-02 5.13197e-02 4.90181e-02 4.58526e-02 4.17600e-02 3.66773e-02 3.05450e-02 2.33097e-02 1.49284e-02 5.37174e-03 -5.37174e-03
7.02426e-03 -7.02426e-03 -1.94010e-02 -3.01802e-02 -3.94211e-02 -4.71765e-02 -5.34982e-02 -5.84413e-02 -6.20653e-02 -6.44351e-02 -6.56211e-02 -6.56987e-02 -6.47472e-02 -6.28494e-02 -6.00909e-02 -5.65586e-02 -5.23408e-02 -4.75258e-02 -4.22017e-02 -3.64556e-02 -3.03731e-02 -2.40375e-02 -1.75297e-02 -1.09273e-02 -4.30428e-03 2.26921e-03 8.72744e-03 1.50092e-02 2.10581e-02 2.68221e-02 3.22539e-02 3.73103e-02 4.19518e-02 4.61415e-02 4.98447e-02 5.30276e-02 5.56560e-02 5.76943e-02 5.91038e-02 5.98422e-02 5.98617e-02 5.91091e-02 5.75249e-02 5.50433e-02 5.15930e-02 4.70981e-02 4.14793e-02 3.46565e-02 2.65503e-02 1.70850e-02 6.19117e-03 -6.19117e-03
7.80149e-03 -7.80149e-03 -2.14726e-02 -3.33186e-02 -4.34273e-02 -5.18760e-02 -5.87376e-02 -6.40847e-02 -6.79916e-02 -7.05361e-02 -7.17993e-02 -7.18657e-02 -7.08229e-02 -6.87611e-02 -6.57720e-02 -6.19488e-02 -5.73853e-02 -5.21752e-02 -4.64117e-02 -4.01870e-02 -3.35916e-02 -2.67139e-02 -1.96397e-02 -1.24519e-02 -5.22975e-03 1.95146e-03 9.02057e-03 1.59110e-02 2.25606e-02 2.89123e-02 3.49130e-02 4.05143e-02 4.56710e-02 5.03411e-02 5.44847e-02 5.80628e-02 6.10360e-02 6.33637e-02 6.50019e-02 6.59029e-02 6.60131e-02 6.52729e-02 6.36154e-02 6.09662e-02 5.72434e-02 5.23580e-02 4.62147e-02 3.87127e-02 2.97475e-02 1.92119e-02 6.99848e-03 -6.99848e-03
8.54573e-03 -8.54573e-03 -2.34554e-02 -3.63206e-02 -4.72562e-02 -5.63631e-02 -6.37349e-02 -6.94616e-02 -7.36329e-02 -7.63390e-02 -7.76721e-02 -7.77261e-02 -7.65967e-02 -7.43808e-02 -7.11765e-02 -6.70826e-02 -6.21977e-02 -5.66204e-02 -5.04483e-02 -4.37779e-02 -3.67041e-02 -2.93195e-02 -2.17145e-02 -1.39763e-02 -6.18876e-03 1.56792e-03 9.21772e-03 1.66890e-02 2.39145e-02 3.08318e-02 3.73827e-02 4.35130e-02 4.91726e-02 5.43140e-02 5.88918e-02 6.28617e-02 6.61793e-02 6.87982e-02 7.06694e-02 7.17392e-02 7.19482e-02 7.12300e-02 6.95102e-02 6.67056e-02 6.27238e-02 5.74631e-02 5.08121e-02 4.26507e-02 3.28503e-02 2.12744e-02 7.78020e-03 -7.78020e-03
9.24868e-03 -9.24868e-03 -2.53264e-02 -3.91504e-02 -5.08613e-02 -6.05830e-02 -6.84290e-02 -7.45068e-02 -7.89209e-02 -8.17743e-02 -8.31700e-02 -8.32111e-02 -8.20009e-02 -7.96432e-02 -7.62418e-02 -7.19004e-02 -6.67220e-02 -6.08093e-02 -5.42636e-02 -4.71852e-02 -3.96723e-02 -3.18213e-02 -2.37263e-02 -1.54782e-02 -7.16508e-03 1.12875e-03 9.32282e-03 1.73408e-02 2.51108e-02 3.25652e-02 3.96408e-02 4.62782e-02 5.24220e-02 5.80192e-02 6.30192e-02 6.73723e-02 7.10284e-02 7.39359e-02 7.60399e-02 7.72811e-02 7.75938e-02 7.69049e-02 7.51325e-02 7.21846e-02 6.79587e-02 6.23407e-02 5.52043e-02 4.64114e-02 3.58111e-02 2.32402e-02 8.52387e-03 -8.52387e-03
9.90261e-03 -9.90261e-03 -2.70641e-02 -4.17748e-02 -5.41999e-02 -6.44853e-02 -7.27639e-02 -7.91602e-02 -8.37931e-02 -8.67783e-02 -8.82291e-02 -8.82574e-02 -8.69740e-02 -8.44889e-02 -8.09109e-02 -7.63480e-02 -7.09073e-02 -6.46945e-02 -5.78142e-02 -5.03692e-02 -4.24610e-02 -3.41886e-02 -2.56491e-02 -1.69368e-02 -8.14307e-03 6.44151e-04 9.34044e-03 1.78653e-02 2.61424e-02 3.40995e-02 4.16684e-02 4.87849e-02 5.53882e-02 6.14202e-02 6.68247e-02 7.15467e-02 7.55306e-02 7.87192e-02 8.10518e-02 8.24632e-02 8.28816e-02 8.22271e-02 8.04103e-02 7.73312e-02 7.28774e-02 6.69233e-02 5.93291e-02 4.99402e-02 3.85861e-02 2.50798e-02 9.21819e-03 -9.21819e-03
1.05003e-02 -1.05003e-02 -2.86485e-02 -4.41631e-02 -5.72326e-02 -6.80238e-02 -7.66884e-02 -8.33670e-02 -8.81928e-02 -9.12932e-02 -9.27915e-02 -9.28081e-02 -9.14604e-02 -8.88640e-02 -8.51322e-02 -8.03768e-02 -7.47077e-02 -6.82334e-02 -6.10606e-02 -5.32944e-02 -4.50382e-02 -3.63935e-02 -2.74594e-02 -1.83329e-02 -9.10802e-03 1.24048e-04 9.27555e-03 1.82623e-02 2.70039e-02 3.54238e-02 4.34493e-02 5.10113e-02 5.80440e-02 6.44842e-02 7.02704e-02 7.53420e-02 7.96380e-02 8.30956e-02 8.56485e-02 8.72254e-02 8.77484e-02 8.71313e-02 8.52775e-02 8.20791e-02 7.74149e-02 7.11490e-02 6.31296e-02 5.31877e-02 4.11357e-02 2.67667e-02 9.85311e-03 -9.85311e-03
